session_id	client_id	timestamp	elb	client_ip	client_port	backend_ip	backend_port	request_processing_time	backend_processing_time	response_processing_time	elb_status_code	backend_status_code	received_bytes	sent_bytes	request_action	request_url	request_protocol	user_agent	ssl_cipher	ssl_protocol
472	142	1437587235	marketpalce-shop	1.23.80.25	51252	10.0.4.225	80	2.3E-5	0.004556	2.1E-5	200	200	0	13820	GET	https://paytm.com:443/shop/p/casio-fx-82es-plus-scientific-calculator-12-digit-SSCCAL00000082ESCANANA	HTTP/1.1	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.134 Safari/537.36	ECDHE-RSA-AES128-GCM-SHA256	TLSv1.2
472	142	1437587940	marketpalce-shop	1.23.80.25	51252	10.0.4.176	80	2.4E-5	0.011231	2.1E-5	200	200	0	214	GET	https://paytm.com:443/shop/cart?channel=web&version=2	HTTP/1.1	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.134 Safari/537.36	ECDHE-RSA-AES128-GCM-SHA256	TLSv1.2
472	142	1437587744	marketpalce-shop	1.23.80.25	51252	10.0.6.158	80	2.4E-5	0.004198	2.5E-5	200	200	0	208	GET	https://paytm.com:443/papi/nps/merchantrating?merchant_id=21461&channel=web&version=2	HTTP/1.1	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.134 Safari/537.36	ECDHE-RSA-AES128-GCM-SHA256	TLSv1.2
472	142	1437587821	marketpalce-shop	1.23.80.25	51252	10.0.6.99	80	2.3E-5	0.011591	2.1E-5	200	200	0	253	GET	https://paytm.com:443/papi/v1/promosearch/product/2841228/offers?parent_id=11148844&price=545&channel=web&version=2	HTTP/1.1	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.134 Safari/537.36	ECDHE-RSA-AES128-GCM-SHA256	TLSv1.2
472	142	1437587912	marketpalce-shop	1.23.80.25	51252	10.0.4.176	80	2.2E-5	0.010616	2.2E-5	200	200	0	51	GET	https://paytm.com:443/papi/rr/products/2841228/statistics?channel=web&version=2	HTTP/1.1	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.134 Safari/537.36	ECDHE-RSA-AES128-GCM-SHA256	TLSv1.2
472	142	1437587897	marketpalce-shop	1.23.80.25	51252	10.0.4.244	80	2.4E-5	0.001099	2.2E-5	200	200	0	1150	GET	https://paytm.com:443/favicon.ico	HTTP/1.1	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.134 Safari/537.36	ECDHE-RSA-AES128-GCM-SHA256	TLSv1.2
1572	486	1437561700	marketpalce-shop	1.38.16.236	34464	10.0.4.225	80	2.2E-5	0.004372	2.5E-5	200	200	0	13980	GET	https://paytm.com:443/shop?utm_source=Affiliates&utm_medium=VCOMM&utm_campaign=VCOMM&utm_term=24890	HTTP/1.1	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.142 Safari/535.19	ECDHE-RSA-AES128-SHA	TLSv1
1572	486	1437561519	marketpalce-shop	1.38.16.236	34464	10.0.4.227	80	2.2E-5	0.010247	2.1E-5	200	200	0	214	GET	https://paytm.com:443/shop/cart?channel=web&version=2	HTTP/1.1	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.142 Safari/535.19	ECDHE-RSA-AES128-SHA	TLSv1
1572	486	1437561789	marketpalce-shop	1.38.16.236	34464	10.0.4.227	80	2.1E-5	0.001092	2.1E-5	200	200	0	1150	GET	https://paytm.com:443/favicon.ico	HTTP/1.1	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.19 (KHTML, like Gecko) Chrome/18.0.1025.142 Safari/535.19	ECDHE-RSA-AES128-SHA	TLSv1
1086	312	1437581930	marketpalce-shop	1.38.20.50	29599	10.0.6.158	80	2.1E-5	0.002854	2.1E-5	200	200	0	10568	GET	https://paytm.com:443/shop/g/men/the-men-s-store/men's-t-shirts-flat-50?gclid=CMHap4yR78YCFQaVvQodSdgGSw	HTTP/1.1	Mozilla/5.0 (Linux; U; Android 4.2.2; en-gb; GT-I9060 Build/JDQ39) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30	ECDHE-RSA-AES128-SHA	TLSv1
1086	312	1437581934	marketpalce-shop	1.38.20.50	29599	10.0.6.195	80	2.3E-5	0.00291	1.8E-5	200	200	0	10568	GET	https://paytm.com:443/shop/g/men/the-men-s-store/men's-t-shirts-flat-50?gclid=CLvLo4-R78YCFVgmvQodpkoGeA	HTTP/1.1	Mozilla/5.0 (Linux; U; Android 4.2.2; en-gb; GT-I9060 Build/JDQ39) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30	ECDHE-RSA-AES128-SHA	TLSv1
54	17	1437555793	marketpalce-shop	1.39.10.140	27787	10.0.4.176	80	2.4E-5	0.004025	1.5E-5	200	200	0	10710	GET	https://paytm.com:443/?gclid=CJOKmM6V7cYCFYEIvAodYPcGlQ	HTTP/1.1	Mozilla/5.0 (iPhone; CPU iPhone OS 8_1_1 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B435 Safari/600.1.4	ECDHE-RSA-AES128-SHA256	TLSv1.2
839	245	1437582874	marketpalce-shop	1.39.12.167	62274	10.0.4.227	80	2.2E-5	0.005498	3.5E-5	200	200	0	243	GET	https://paytm.com:443/papi/v1/promosearch/product/16922566/offers?parent_id=4829396	HTTP/1.1	Mozilla/5.0 (Linux; U; Android 4.0.4; en-gb; LG-P990 Build/IMM76L) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30	ECDHE-RSA-AES128-SHA	TLSv1
839	245	1437583128	marketpalce-shop	1.39.12.167	62274	10.0.6.195	80	2.5E-5	0.007643	2.1E-5	304	304	0	0	GET	https://paytm.com:443/papi/v1/promosearch/product/12711168/offers?parent_id=11103110	HTTP/1.1	Mozilla/5.0 (Linux; U; Android 4.0.4; en-gb; LG-P990 Build/IMM76L) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30	ECDHE-RSA-AES128-SHA	TLSv1
839	245	1437582830	marketpalce-shop	1.39.12.167	62274	10.0.6.199	80	2.6E-5	0.040897	2.2E-5	200	200	65	1363	POST	https://paytm.com:443/shop/cart	HTTP/1.1	Mozilla/5.0 (Linux; U; Android 4.0.4; en-gb; LG-P990 Build/IMM76L) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30	ECDHE-RSA-AES128-SHA	TLSv1
839	245	1437582904	marketpalce-shop	1.39.12.167	62274	10.0.4.176	80	2.6E-5	0.029817	1.7E-5	200	200	0	1308	GET	https://paytm.com:443/shop/cart	HTTP/1.1	Mozilla/5.0 (Linux; U; Android 4.0.4; en-gb; LG-P990 Build/IMM76L) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30	ECDHE-RSA-AES128-SHA	TLSv1
839	245	1437583088	marketpalce-shop	1.39.12.167	62274	10.0.6.199	80	2.1E-5	0.097561	2.0E-5	200	200	64	1355	POST	https://paytm.com:443/shop/cart	HTTP/1.1	Mozilla/5.0 (Linux; U; Android 4.0.4; en-gb; LG-P990 Build/IMM76L) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30	ECDHE-RSA-AES128-SHA	TLSv1
839	245	1437583198	marketpalce-shop	1.39.12.167	62274	10.0.4.227	80	2.5E-5	0.059556	2.2E-5	200	200	65	1348	POST	https://paytm.com:443/shop/cart	HTTP/1.1	Mozilla/5.0 (Linux; U; Android 4.0.4; en-gb; LG-P990 Build/IMM76L) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30	ECDHE-RSA-AES128-SHA	TLSv1
1096	317	1437583620	marketpalce-shop	1.39.12.227	55609	10.0.4.227	80	2.6E-5	0.018641	1.5E-5	200	200	0	212	GET	https://paytm.com:443/shop/cart	HTTP/1.1	Mozilla/5.0 (Linux; U; Android 4.2.2; en-gb; GT-S7582 Build/JDQ39) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30	ECDHE-RSA-AES128-SHA	TLSv1
1096	317	1437583652	marketpalce-shop	1.39.12.227	28155	10.0.6.199	80	2.3E-5	0.00104	2.1E-5	200	200	0	1150	GET	https://paytm.com:443/favicon.ico	HTTP/1.1	Mozilla/5.0 (Linux; U; Android 4.2.2; en-gb; GT-S7582 Build/JDQ39) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30	ECDHE-RSA-AES128-SHA	TLSv1
1096	317	1437583800	marketpalce-shop	1.39.12.227	21623	10.0.6.178	80	2.3E-5	0.003363	2.2E-5	302	302	0	534	GET	https://paytm.com:443/shop/login?isIframe=true&theme=mp-html5	HTTP/1.1	Mozilla/5.0 (Linux; U; Android 4.2.2; en-gb; GT-S7582 Build/JDQ39) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Mobile Safari/534.30	ECDHE-RSA-AES128-SHA	TLSv1
638	205	1437582655	marketpalce-shop	1.39.33.236	35816	10.0.4.227	80	2.2E-5	0.004357	1.6E-5	200	200	0	12782	GET	https://paytm.com:443/grievance-policy	HTTP/1.1	Mozilla/5.0 (Linux; U; Android 2.3.5; en-us; Spice MI352 Build/GRJ90) AppleWebKit/5.33.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1	DHE-RSA-AES128-SHA	TLSv1
638	205	1437582094	marketpalce-shop	1.39.33.236	35816	10.0.4.227	80	2.3E-5	0.784273	2.6E-5	404	404	0	9818	GET	https://paytm.com:443/offer/wp-content/plugins/wp-awesome-faq/images/ui-bg_flat_75_ffffff_40x100.png	HTTP/1.1	Mozilla/5.0 (Linux; U; Android 2.3.5; en-us; Spice MI352 Build/GRJ90) AppleWebKit/5.33.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1	DHE-RSA-AES128-SHA	TLSv1
638	205	1437582473	marketpalce-shop	1.39.33.236	32860	10.0.6.195	80	2.3E-5	0.960558	2.4E-5	404	404	0	9812	GET	https://paytm.com:443/offer/wp-content/plugins/wp-awesome-faq/images/ui-icons_222222_256x240.png	HTTP/1.1	Mozilla/5.0 (Linux; U; Android 2.3.5; en-us; Spice MI352 Build/GRJ90) AppleWebKit/5.33.1 (KHTML, like Gecko) Version/4.0 Mobile Safari/533.1	DHE-RSA-AES128-SHA	TLSv1
1392	432	1437561892	marketpalce-shop	1.39.34.3	30321	10.0.4.244	81	2.4E-5	2.29E-4	1.6E-5	301	301	0	178	GET	http://www.paytm.com:80/	HTTP/1.1	Mozilla/5.0 (Linux; U; Android 4.1.2; en-us; GT-P3100 Build/JZO54K) AppleWebKit/534.30 (KHTML, like Gecko) Version/4.0 Safari/534.30	-	-
833	243	1437582684	marketpalce-shop	1.39.35.229	54376	10.0.4.150	80	2.2E-5	0.002612	2.2E-5	301	301	0	0	GET	https://paytm.com:443/offer/paytm-automatic	HTTP/1.1	Mozilla/5.0 (Linux; Android 4.4.2; HTC Desire 620G dual sim Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36	ECDHE-RSA-AES128-GCM-SHA256	TLSv1.2
833	243	1437582894	marketpalce-shop	1.39.35.229	54376	10.0.4.244	80	2.3E-5	0.004227	3.1E-5	200	200	0	11810	GET	https://paytm.com:443/offer/paytm-automatic/	HTTP/1.1	Mozilla/5.0 (Linux; Android 4.4.2; HTC Desire 620G dual sim Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36	ECDHE-RSA-AES128-GCM-SHA256	TLSv1.2
833	243	1437582266	marketpalce-shop	1.39.35.229	54376	10.0.4.150	80	2.2E-5	0.002471	2.1E-5	200	200	0	1431	GET	https://paytm.com:443/offer/wp-content/plugins/image-slider-responsive/css/flexslider.css?ver=4.2.2	HTTP/1.1	Mozilla/5.0 (Linux; Android 4.4.2; HTC Desire 620G dual sim Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36	ECDHE-RSA-AES128-GCM-SHA256	TLSv1.2
833	243	1437582446	marketpalce-shop	1.39.35.229	54376	10.0.4.244	80	2.3E-5	0.003899	1.5E-5	200	200	0	6549	GET	https://paytm.com:443/offer/wp-content/plugins/wp-awesome-faq/jquery-ui.css?ver=4.2.2	HTTP/1.1	Mozilla/5.0 (Linux; Android 4.4.2; HTC Desire 620G dual sim Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36	ECDHE-RSA-AES128-GCM-SHA256	TLSv1.2
833	243	1437582475	marketpalce-shop	1.39.35.229	24563	10.0.6.178	80	2.3E-5	0.001685	2.0E-5	200	200	0	472	GET	https://paytm.com:443/offer/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=4.0.3	HTTP/1.1	Mozilla/5.0 (Linux; Android 4.4.2; HTC Desire 620G dual sim Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36	ECDHE-RSA-AES128-GCM-SHA256	TLSv1.2
833	243	1437582506	marketpalce-shop	1.39.35.229	46409	10.0.4.244	80	2.4E-5	0.002521	1.9E-5	200	200	0	1025	GET	https://paytm.com:443/offer/wp-content/plugins/images-thumbnail-sliderv1/css/images-thumbnail-sliderv1-style.css?ver=4.2.2	HTTP/1.1	Mozilla/5.0 (Linux; Android 4.4.2; HTC Desire 620G dual sim Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36	ECDHE-RSA-AES128-GCM-SHA256	TLSv1.2
833	243	1437582516	marketpalce-shop	1.39.35.229	36097	10.0.4.150	80	2.5E-5	0.002621	2.8E-5	200	200	0	1758	GET	https://paytm.com:443/offer/wp-content/plugins/wc-gallery/includes/css/style.css?ver=1.26	HTTP/1.1	Mozilla/5.0 (Linux; Android 4.4.2; HTC Desire 620G dual sim Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36	ECDHE-RSA-AES128-GCM-SHA256	TLSv1.2
833	243	1437582526	marketpalce-shop	1.39.35.229	30158	10.0.4.150	80	2.6E-5	0.002693	3.9E-5	200	200	0	1999	GET	https://paytm.com:443/offer/wp-content/plugins/wc-gallery/includes/css/magnific-popup.css?ver=0.9.9	HTTP/1.1	Mozilla/5.0 (Linux; Android 4.4.2; HTC Desire 620G dual sim Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36	ECDHE-RSA-AES128-GCM-SHA256	TLSv1.2
833	243	1437582545	marketpalce-shop	1.39.35.229	26298	10.0.6.178	80	2.4E-5	0.001747	2.1E-5	200	200	0	1858	GET	https://paytm.com:443/offer/wp-content/plugins/wc-gallery/includes/js/flexslider/flexslider.css?ver=2.2.0	HTTP/1.1	Mozilla/5.0 (Linux; Android 4.4.2; HTC Desire 620G dual sim Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36	ECDHE-RSA-AES128-GCM-SHA256	TLSv1.2
833	243	1437582686	marketpalce-shop	1.39.35.229	54376	10.0.6.108	80	2.5E-5	0.001646	2.1E-5	200	200	0	923	GET	https://paytm.com:443/offer/wp-content/plugins/wc-gallery/includes/js/owlcarousel/assets/owl.carousel.min.css?ver=2.0.0	HTTP/1.1	Mozilla/5.0 (Linux; Android 4.4.2; HTC Desire 620G dual sim Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36	ECDHE-RSA-AES128-GCM-SHA256	TLSv1.2
833	243	1437582696	marketpalce-shop	1.39.35.229	24563	10.0.6.178	80	2.0E-5	0.001695	2.0E-5	200	200	0	599	GET	https://paytm.com:443/offer/wp-content/plugins/wc-gallery/includes/js/owlcarousel/assets/owl.theme.default.css?ver=2.0.0	HTTP/1.1	Mozilla/5.0 (Linux; Android 4.4.2; HTC Desire 620G dual sim Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36	ECDHE-RSA-AES128-GCM-SHA256	TLSv1.2
833	243	1437582706	marketpalce-shop	1.39.35.229	46409	10.0.6.108	80	2.5E-5	0.001724	2.1E-5	200	200	0	1037	GET	https://paytm.com:443/offer/wp-content/plugins/wp-image-slider-with-lightbox/css/slider-plus-lightbox-style.css?ver=4.2.2	HTTP/1.1	Mozilla/5.0 (Linux; Android 4.4.2; HTC Desire 620G dual sim Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36	ECDHE-RSA-AES128-GCM-SHA256	TLSv1.2
833	243	1437582716	marketpalce-shop	1.39.35.229	36097	10.0.6.178	80	2.4E-5	0.001864	2.0E-5	200	200	0	2128	GET	https://paytm.com:443/offer/wp-content/plugins/wp-image-slider-with-lightbox/css/jquery.lbox.css?ver=4.2.2	HTTP/1.1	Mozilla/5.0 (Linux; Android 4.4.2; HTC Desire 620G dual sim Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/30.0.0.0 Mobile Safari/537.36	ECDHE-RSA-AES128-GCM-SHA256	TLSv1.2
